Model,ModelLabel,Provider,Strategy,TaskId,CaseIndex,DatasetRow,Seed,StartedAt,Outcome,ErrorOccurred,ErrorType,ExecutionError,HasTimedOut,EarlyExit,ExecutionTime,FirstExecutedStatement,ExecutionOutput,ActualOutput,ExpectedOutput,CorrectOutput,InputTokens,OutputTokens,ReasoningTokens,TotalTokens,ClientCompletionChunks
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,516,0,10,42,2026-08-14T17:24:03.918601+00:00,ok,False,,,False,False,1.5718956000000617,1.5718502999998236,"[11, 2, 3, 7, 8, 9]
","[11, 2, 3, 7, 8, 9]","[2, 3, 7, 8, 9, 11]",False,350,207,0,557,206
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,516,1,11,42,2026-08-14T17:24:05.490811+00:00,error,True,IndexError,IndexError: list assignment index out of range,False,False,2.231204700000035,2.231185699999969,,,"[12, 24, 26, 29, 36]",False,351,303,0,654,302
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,517,0,12,42,2026-08-14T17:24:07.722086+00:00,ok,False,,,False,False,0.7101063000000067,0.7100760999996965,"6
",6,6,True,319,58,0,377,57
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,517,1,13,42,2026-08-14T17:24:08.432318+00:00,ok,False,,,False,False,0.749122300000181,0.7490897000002406,"1
",1,1,True,315,57,0,372,56
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,520,0,14,42,2026-08-14T17:24:09.181575+00:00,ok,False,,,False,False,1.109217400000034,1.10918619999984,"24
",24,24,True,322,112,0,434,111
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,520,1,15,42,2026-08-14T17:24:10.290994+00:00,ok,False,,,False,False,1.0892386999998962,1.0892008999999234,"120
",120,120,True,326,116,0,442,115
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,522,0,16,42,2026-08-14T17:24:11.380483+00:00,ok,False,,,False,False,1.7215679000000819,1.7215384000000995,"6
",6,6,True,375,223,0,598,222
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,522,1,17,42,2026-08-14T17:24:13.102359+00:00,ok,False,,,False,False,1.493793900000128,1.4937631000002511,"2
",2,5,False,373,185,0,558,184
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,524,0,18,42,2026-08-14T17:24:14.596422+00:00,ok,False,,,False,False,1.4173439000001054,1.417314400000123,"22
",22,22,True,340,175,0,515,174
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,524,1,19,42,2026-08-14T17:24:16.014031+00:00,ok,False,,,False,False,1.2644984000003205,1.2644665000002533,"10
",10,10,True,340,153,0,493,152
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,525,0,20,42,2026-08-14T17:24:17.278758+00:00,ok,False,,,False,False,1.1756530000002385,1.1756178000000546,"True
",True,False,False,321,139,0,460,138
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,525,1,21,42,2026-08-14T17:24:18.454705+00:00,ok,False,,,False,False,1.0491541999999754,1.0491244999998344,"True
",True,True,True,316,114,0,430,113
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,526,0,22,42,2026-08-14T17:24:19.504085+00:00,ok,False,,,False,False,1.1961330000003727,1.19609440000022,"'BigdatA'
",'BigdatA','BigdatA',True,308,130,0,438,129
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,526,1,23,42,2026-08-14T17:24:20.700487+00:00,ok,False,,,False,False,1.1145775999998477,1.1145445000001928,"'HadooP'
",'HadooP','HadooP',True,308,130,0,438,129
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,527,0,24,42,2026-08-14T17:24:21.815274+00:00,ok,False,,,False,False,0.8205674000000727,0.8205382000001009,"1
",1,2,False,337,84,0,421,83
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,527,1,25,42,2026-08-14T17:24:22.635996+00:00,ok,False,,,False,False,0.9077698000000964,0.9077408000002833,"0
",0,6,False,337,84,0,421,83
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,529,0,26,42,2026-08-14T17:24:23.543926+00:00,ok,False,,,False,False,0.7799454999999398,0.779916299999968,"5
",5,5,True,300,59,0,359,58
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,529,1,27,42,2026-08-14T17:24:24.324019+00:00,ok,False,,,False,False,0.9904057999997349,0.9903755000000274,"5
",5,17,False,300,93,0,393,92
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,532,0,28,42,2026-08-14T17:24:25.314601+00:00,ok,False,,,False,False,1.3168067000001429,1.3167733999998745,"False
",False,False,True,309,154,0,463,153
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,532,1,29,42,2026-08-14T17:24:26.631655+00:00,ok,False,,,False,False,1.2682474999996884,1.2682095000000118,"True
",True,True,True,310,155,0,465,154
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,533,0,30,42,2026-08-14T17:24:27.900155+00:00,ok,False,,,False,False,0.7602853000003051,0.7602366000000984,"[7, 8, 9]
","[7, 8, 9]","[7, 8, 9]",True,335,66,0,401,65
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,533,1,31,42,2026-08-14T17:24:28.660607+00:00,ok,False,,,False,False,0.8101317999999083,0.8100828999999976,"[7, 2]
","[7, 2]","[7, 2]",True,339,70,0,409,69
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,537,0,32,42,2026-08-14T17:24:29.470929+00:00,ok,False,,,False,False,0.716581799999858,0.7165396000000328,,,'None',False,306,62,0,368,61
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,537,1,33,42,2026-08-14T17:24:30.187676+00:00,error,True,RuntimeError,RuntimeError: SystemExit: None,False,False,0.7868324999999459,0.7868085999998584,"'ca'
",,'ca',False,309,65,0,374,64
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,538,0,34,42,2026-08-14T17:24:30.974599+00:00,ok,False,,,False,False,0.7531264999997802,0.7530759999999646,"('b', 'i', 'g', 'd', 'a', 't', 'a')
","('b', 'i', 'g', 'd', 'a', 't', 'a')","('b', 'i', 'g', 'd', 'a', 't', 'a')",True,327,32,0,359,31
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,538,1,35,42,2026-08-14T17:24:31.727834+00:00,ok,False,,,False,False,0.74656159999995,0.746507500000007,"('l', 'a', 'n', 'g', 'u', 'a', 'g', 'e')
","('l', 'a', 'n', 'g', 'u', 'a', 'g', 'e')","('l', 'a', 'n', 'g', 'u', 'a', 'g', 'e')",True,326,31,0,357,30
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,540,0,36,42,2026-08-14T17:24:32.474507+00:00,ok,False,,,False,False,1.1518992999999682,1.1518689000004088,"3
",3,3,True,340,119,0,459,118
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,540,1,37,42,2026-08-14T17:24:33.626604+00:00,ok,False,,,False,False,1.0914677999999185,1.0914388999999574,"0
",0,0,True,330,117,0,447,116
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,541,0,38,42,2026-08-14T17:24:34.718265+00:00,ok,False,,,False,False,0.7456851000001734,0.7456530999997995,"True
",True,False,False,299,45,0,344,44
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,541,1,39,42,2026-08-14T17:24:35.464076+00:00,ok,False,,,False,False,0.9768911000001026,0.9768529000002673,"True
",True,True,True,299,92,0,391,91
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,542,0,40,42,2026-08-14T17:24:36.441156+00:00,ok,False,,,False,False,0.7505881000001864,0.7505523999998331,"'Stereo:Sound:Sweatproof'
",'Stereo:Sound:Sweatproof','Stereo:Sound:Sweatproof',True,329,49,0,378,48
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,542,1,41,42,2026-08-14T17:24:37.191881+00:00,ok,False,,,False,False,0.776800899999671,0.7767679999997199,"'Probass:Curve:Audio'
",'Probass:Curve:Audio','Probass:Curve:Audio',True,328,40,0,368,39
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,544,0,42,42,2026-08-14T17:24:37.968794+00:00,ok,False,,,False,False,0.9427897999999004,0.9427503999995679,"'2 3 4 6 9 3 2 2 11'
",'2 3 4 6 9 3 2 2 11','2 3 4 6 9 3 2 2 11',True,368,88,0,456,87
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,544,1,43,42,2026-08-14T17:24:38.911766+00:00,ok,False,,,False,False,0.997877900000276,0.9978458000000501,"'14 21 9 24 19 12 29 23 17'
",'14 21 9 24 19 12 29 23 17','14 21 9 24 19 12 29 23 17',True,375,95,0,470,94
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,545,0,44,42,2026-08-14T17:24:39.909828+00:00,ok,False,,,False,False,0.6907138000001396,0.6906847999998718,"1
",1,6,False,301,29,0,330,28
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,545,1,45,42,2026-08-14T17:24:40.600650+00:00,ok,False,,,False,False,0.7683745999997882,0.7683391999999003,"4
",4,5,False,301,49,0,350,48
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,547,0,46,42,2026-08-14T17:24:41.369168+00:00,ok,False,,,False,False,0.866618600000038,0.8665915999999925,"1
",1,3,False,303,73,0,376,72
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,547,1,47,42,2026-08-14T17:24:42.235937+00:00,ok,False,,,False,False,0.9151091999997334,0.9150799999997616,"7
",7,8,False,303,98,0,401,97
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,548,0,48,42,2026-08-14T17:24:43.151221+00:00,ok,False,,,False,False,1.2640870000000177,1.2640446000000338,"3
",3,3,True,345,153,0,498,152
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,548,1,49,42,2026-08-14T17:24:44.415611+00:00,ok,False,,,False,False,1.2562736999998378,1.2562375000002248,"4
",4,4,True,350,153,0,503,152
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,549,0,50,42,2026-08-14T17:24:45.672148+00:00,ok,False,,,False,False,0.8329477000002043,0.8329168000000209,"244
",244,244,True,301,70,0,371,69
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,549,1,51,42,2026-08-14T17:24:46.505235+00:00,ok,False,,,False,False,0.7577261000001272,0.7576892000001862,"3369
",3369,3369,True,301,70,0,371,69
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,550,0,52,42,2026-08-14T17:24:47.263160+00:00,ok,False,,,False,False,0.6700043999999252,0.6699719999996887,"1
",1,5,False,323,42,0,365,41
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,550,1,53,42,2026-08-14T17:24:47.933301+00:00,ok,False,,,False,False,0.9595405000000028,0.9595120999997562,"3
",3,3,True,319,92,0,411,91
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,552,0,54,42,2026-08-14T17:24:48.893011+00:00,ok,False,,,False,False,1.0467024999998102,1.046668899999986,"'Linear Sequence'
",'Linear Sequence','Linear Sequence',True,317,108,0,425,107
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,552,1,55,42,2026-08-14T17:24:49.939953+00:00,ok,False,,,False,False,0.8021383999998761,0.8021069999999781,"'Non-linear Sequence'
",'Non-linear Sequence','Non Linear Sequence',False,317,79,0,396,78
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,553,0,56,42,2026-08-14T17:24:50.742240+00:00,ok,False,,,False,False,0.6277701999997589,0.627734899999723,"32.6
",32.6,7.256,False,313,40,0,353,39
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,553,1,57,42,2026-08-14T17:24:51.370136+00:00,ok,False,,,False,False,0.7475838999998814,0.7475492999997186,"131.0
",131.0,8.123,False,313,37,0,350,36
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,554,0,58,42,2026-08-14T17:24:52.117836+00:00,ok,False,,,False,False,0.820259999999962,0.82021450000002,"[11, 13]
","[11, 13]","[11, 13]",True,325,70,0,395,69
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,554,1,59,42,2026-08-14T17:24:52.938251+00:00,ok,False,,,False,False,0.7746806999998626,0.7746378000001641,"[7, 9, 1]
","[7, 9, 1]","[7, 9, 1]",True,321,63,0,384,62
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,555,0,60,42,2026-08-14T17:24:53.713086+00:00,ok,False,,,False,False,0.9056273000001056,0.9055954999998903,"210
",210,210,True,310,85,0,395,84
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,555,1,61,42,2026-08-14T17:24:54.618887+00:00,ok,False,,,False,False,0.9230678000003536,0.9230384000002232,"6
",6,6,True,310,85,0,395,84
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,556,0,62,42,2026-08-14T17:24:55.542119+00:00,ok,False,,,False,False,1.0042551999999887,1.004225900000165,"12
",12,12,True,324,97,0,421,96
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,556,1,63,42,2026-08-14T17:24:56.546546+00:00,ok,False,,,False,False,0.9010875999997552,0.9010488999997506,"2
",2,2,True,315,93,0,408,92
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,558,0,64,42,2026-08-14T17:24:57.447862+00:00,ok,False,,,False,False,0.7075924999999188,0.7075598999999784,"33
",33,6,False,302,33,0,335,32
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,558,1,65,42,2026-08-14T17:24:58.155579+00:00,ok,False,,,False,False,0.7512997999997424,0.7512677999998232,"133
",133,7,False,304,35,0,339,34
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,559,0,66,42,2026-08-14T17:24:58.906994+00:00,ok,False,,,False,False,1.1971494999997958,1.1971174999998766,"8
",8,8,True,348,128,0,476,127
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,559,1,67,42,2026-08-14T17:25:00.104358+00:00,ok,False,,,False,False,1.0995652000001428,1.0995358999998643,"10
",10,10,True,348,128,0,476,127
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,560,0,68,42,2026-08-14T17:25:01.204129+00:00,ok,False,,,False,False,0.7956626999998662,0.7956186999999773,"(1, 2, 3, 4, 5, 6)
","(1, 2, 3, 4, 5, 6)","(1, 2, 3, 4, 5, 6)",True,359,79,0,438,78
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,560,1,69,42,2026-08-14T17:25:01.999956+00:00,ok,False,,,False,False,0.9346278000002712,0.9345791000000645,"(11, 12, 13, 14, 15, 16, 17)
","(11, 12, 13, 14, 15, 16, 17)","(11, 12, 13, 14, 15, 16, 17)",True,367,88,0,455,87
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,561,0,70,42,2026-08-14T17:25:02.934790+00:00,ok,False,,,False,False,1.0042042000000038,1.0041074999999182,"{6: [4], 4: [9], 9: [4, 5], 3: [8], 8: [], 5: []}
","{6: [4], 4: [9], 9: [4, 5], 3: [8], 8: [], 5: []}","{4: [9], 6: [4], 9: [4, 5], 8: [], 3: [8], 5: []}",True,395,104,0,499,103
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,561,1,71,42,2026-08-14T17:25:03.939186+00:00,ok,False,,,False,False,0.972951600000215,0.9728717000002689,"{6: [2, 8], 2: [], 8: [], 4: [9, 9], 9: [], 3: [7], 7: []}
","{6: [2, 8], 2: [], 8: [], 4: [9, 9], 9: [], 3: [7], 7: []}","{2: [], 6: [2, 8], 8: [], 9: [], 4: [9, 9], 7: [], 3: [7]}",True,395,104,0,499,103
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,562,0,72,42,2026-08-14T17:25:04.912320+00:00,ok,False,,,False,False,0.7016639000003124,0.7016343000000234,"3
",3,3,True,323,67,0,390,66
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,562,1,73,42,2026-08-14T17:25:05.614150+00:00,ok,False,,,False,False,1.0018735999997261,1.0018408999999338,"5
",5,5,True,340,102,0,442,101
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,564,0,74,42,2026-08-14T17:25:06.616206+00:00,ok,False,,,False,False,0.7831861999998182,0.7831572000000051,"0
",0,0,True,311,77,0,388,76
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,564,1,75,42,2026-08-14T17:25:07.399543+00:00,ok,False,,,False,False,0.7996661999995922,0.7996378999996523,"10
",10,10,True,313,80,0,393,79
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,565,0,76,42,2026-08-14T17:25:08.199364+00:00,ok,False,,,False,False,0.6506378000003679,0.650591600000098,"['N', 'a', 'm', 'e']
","['N', 'a', 'm', 'e']","['N', 'a', 'm', 'e']",True,312,25,0,337,24
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,565,1,77,42,2026-08-14T17:25:08.850114+00:00,ok,False,,,False,False,0.7570826999999554,0.7570224999999482,"['p', 'r', 'o', 'g', 'r', 'a', 'm']
","['p', 'r', 'o', 'g', 'r', 'a', 'm']","['p', 'r', 'o', 'g', 'r', 'a', 'm']",True,312,29,0,341,28
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,571,0,78,42,2026-08-14T17:25:09.607315+00:00,ok,False,,,False,False,1.0959904999999708,1.0959594000000834,"0
",0,25,False,355,110,0,465,109
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,571,1,79,42,2026-08-14T17:25:10.703488+00:00,ok,False,,,False,False,0.9415278000001308,0.9414977000001272,"6
",6,21,False,356,104,0,460,103
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,572,0,80,42,2026-08-14T17:25:11.645198+00:00,ok,False,,,False,False,0.7852444000000105,0.7851950999997825,"[1, 2, 3, 4, 5]
","[1, 2, 3, 4, 5]","[1, 3, 4, 5]",False,330,78,0,408,77
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,572,1,81,42,2026-08-14T17:25:12.430636+00:00,ok,False,,,False,False,0.6384290000000874,0.6383884000001672,"[1, 3, 5]
","[1, 3, 5]","[1, 2, 3, 4, 5]",False,328,51,0,379,50
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,573,0,82,42,2026-08-14T17:25:13.069177+00:00,ok,False,,,False,False,0.7669668000003185,0.7669307000001027,"6
",6,6,True,348,56,0,404,55
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,573,1,83,42,2026-08-14T17:25:13.836300+00:00,ok,False,,,False,False,0.7876925999999003,0.7876612000000023,"0
",0,0,True,354,62,0,416,61
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,575,0,84,42,2026-08-14T17:25:14.624152+00:00,ok,False,,,False,False,0.7810262999996667,0.7809926999998424,"3
",3,11,False,318,66,0,384,65
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,575,1,85,42,2026-08-14T17:25:15.405336+00:00,ok,False,,,False,False,0.7378558000000339,0.7378232000000935,"1
",1,16,False,319,57,0,376,56
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,576,0,86,42,2026-08-14T17:25:16.143332+00:00,ok,False,,,False,False,0.7582667000001493,0.7582330000000184,"False
",False,True,False,326,50,0,376,49
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,577,0,87,42,2026-08-14T17:25:16.901733+00:00,ok,False,,,False,False,0.7584961000002295,0.7584645000001728,"0
",0,0,True,300,53,0,353,52
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,577,1,88,42,2026-08-14T17:25:17.660362+00:00,ok,False,,,False,False,0.7818748000004234,0.7818353000002389,"0
",0,0,True,300,53,0,353,52
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,579,0,89,42,2026-08-14T17:25:18.442370+00:00,ok,False,,,False,False,0.8022062999998525,0.8021216999995886,"[1, 4, 7, 9]
","[1, 4, 7, 9]","(1, 4, 7, 9)",False,354,66,0,420,65
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,579,1,90,42,2026-08-14T17:25:19.244748+00:00,ok,False,,,False,False,0.8390691000004153,0.8390094000001227,"[34, 36, 11, 25]
","[34, 36, 11, 25]","(34, 36, 11, 25)",False,362,74,0,436,73
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,580,0,91,42,2026-08-14T17:25:20.084011+00:00,error,True,NameError,NameError: name 'even_elements_helper' is not defined,False,False,1.3963791999999557,1.3963607999999113,,,"(6, (8, (4, 8)))",False,358,171,0,529,170
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,580,1,92,42,2026-08-14T17:25:21.480460+00:00,ok,False,,,False,False,1.0764573000001292,1.0764069000001655,"[6, 8, 4, 6, 8, 10]
","[6, 8, 4, 6, 8, 10]","(6, (8, (4, 6)), 8, 10)",False,359,119,0,478,118
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,581,0,93,42,2026-08-14T17:25:22.557108+00:00,ok,False,,,False,False,0.9221683999999186,0.9221320999999989,"89.03124237432849
",89.03124237432849,56,False,302,92,0,394,91
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,581,1,94,42,2026-08-14T17:25:23.479483+00:00,ok,False,,,False,False,0.9207827000000179,0.9207537000002048,"8.47213595499958
",8.47213595499958,5,False,302,85,0,387,84
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,584,0,95,42,2026-08-14T17:25:24.400420+00:00,ok,False,,,False,False,0.9328660999999556,0.9328226999996332,"['28-36: carefuly']
",['28-36: carefuly'],'28-36: carefuly',False,323,101,0,424,100
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,584,1,96,42,2026-08-14T17:25:25.333457+00:00,ok,False,,,False,False,0.9335242000001926,0.9334768000003351,"['18-25: quickly']
",['18-25: quickly'],'18-25: quickly',False,321,99,0,420,98
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,586,0,97,42,2026-08-14T17:25:26.267198+00:00,ok,False,,,False,False,0.7249440000000504,0.7248898000002555,"[2, 3, 4, 1]
","[2, 3, 4, 1]","[2, 3, 4, 1]",True,348,65,0,413,64
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,586,1,98,42,2026-08-14T17:25:26.992312+00:00,ok,False,,,False,False,0.8459554000000935,0.8459023000000343,"[3, 4, 5, 6, 7, 0, 1, 2]
","[3, 4, 5, 6, 7, 0, 1, 2]","[3, 4, 5, 6, 7, 0, 1, 2]",True,356,77,0,433,76
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,588,0,99,42,2026-08-14T17:25:27.838419+00:00,ok,False,,,False,False,0.7513703999998143,0.7513319999998203,"8
",8,8,True,314,73,0,387,72
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,588,1,100,42,2026-08-14T17:25:28.589957+00:00,ok,False,,,False,False,0.7668499000001248,0.7668174000000363,"7
",7,7,True,313,72,0,385,71
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,591,0,101,42,2026-08-14T17:25:29.356963+00:00,ok,False,,,False,False,0.7080621000000065,0.708020299999589,"[3, 2, 1]
","[3, 2, 1]","[3, 2, 1]",True,339,43,0,382,42
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,591,1,102,42,2026-08-14T17:25:30.065147+00:00,ok,False,,,False,False,0.7616101999997227,0.7615686999997706,"[6, 5, 4]
","[6, 5, 4]","[6, 5, 4]",True,339,43,0,382,42
google/gemma-3-4b,gemma-3-4b (lmstudio),lmstudio,sequential,592,0,103,42,2026-08-14T17:25:30.826900+00:00,error,True,ZeroDivisionError,ZeroDivisionError: integer division or modulo by zero,False,False,0.7887657999999647,0.7887464999998883,,,56,False,299,57,0,356,56
